Date;Consommation (MW);Thermique (MW);Bagasse/charbon (MW);Hydraulique (MW);Photovoltaïque (MW);Eolien (MW);Bioénergies (MW)
19/02/2017 23:00;380.28;165.731;130.384;83.329;-0.683;0.346;1.172
20/02/2017 00:00;327.243;140.118;126.913;59.01;-0.48;0.507;1.174
20/02/2017 01:00;286.594;134.442;119.93;31.095;-0.467;0.42;1.173
20/02/2017 02:00;266.619;136.303;112.34;17.064;-0.45;0.186;1.175
20/02/2017 03:00;255.798;132.681;96.29;25.401;-0.448;0.699;1.175
20/02/2017 04:00;251.19;131.083;96.271;22.672;-0.427;0.416;1.175
20/02/2017 05:00;256.748;134.043;105.888;16.109;-0.411;-0.056;1.175
20/02/2017 06:00;284.315;137.673;122.754;22.726;-0.448;0.433;1.176
20/02/2017 07:00;325.832;142.251;129.253;50.261;2.475;0.416;1.175
20/02/2017 08:00;368.641;152.641;128.745;64.465;21.018;0.372;1.399
20/02/2017 09:00;400.634;154.396;129.309;74.711;40.052;0.142;2.023
20/02/2017 10:00;420.802;154.456;129.724;73.733;60.592;0.267;2.029
20/02/2017 11:00;434.535;166.414;129.744;60.254;75.754;0.344;2.024
20/02/2017 12:00;442.165;166.741;130.056;46.804;96.191;0.348;2.024
20/02/2017 13:00;438.573;164.515;129.959;30.52;111.235;0.325;2.018
20/02/2017 14:00;437.771;188.061;130.522;47.791;68.862;0.516;2.018
20/02/2017 15:00;438.778;202.127;130.128;31.661;72.41;0.461;1.992
20/02/2017 16:00;428.421;208.811;130.506;35.519;51.256;0.321;2.008
20/02/2017 17:00;415.023;217.321;130.504;30.747;34.345;0.084;2.022
20/02/2017 18:00;405.555;224.777;130.974;33.066;14.635;0.08;2.023
20/02/2017 19:00;417.29;216.827;132.88;63.422;2.099;0.035;2.027
20/02/2017 20:00;442.139;218.47;132.903;89.281;-0.494;-0.049;2.028
20/02/2017 21:00;415.268;214.094;132.631;67;-0.501;0.016;2.029
20/02/2017 22:00;393.309;205.216;132.868;53.33;-0.489;0.353;2.031
20/02/2017 23:00;385.132;177.821;132.693;72.622;-0.44;0.404;2.032
21/02/2017 00:00;331.09;129.608;132.611;67.228;-0.471;0.081;2.033
21/02/2017 01:00;293.519;117.937;132.671;41.135;-0.453;0.196;2.033
21/02/2017 02:00;273.647;114.999;133.01;23.523;-0.433;0.516;2.032
21/02/2017 03:00;264.039;112.223;132.907;16.77;-0.414;0.52;2.034
21/02/2017 04:00;258.126;113.906;127.131;14.893;-0.455;0.618;2.032
21/02/2017 05:00;262.971;119.853;123.068;17.784;-0.411;0.641;2.036
21/02/2017 06:00;292.052;130.751;130.779;28.199;-0.435;0.725;2.033
21/02/2017 07:00;334.94;154;131.561;43.523;3.097;0.725;2.033
21/02/2017 08:00;379.602;158.856;131.304;54.653;32.292;0.463;2.033
21/02/2017 09:00;417.814;162.695;131.162;53.51;68.002;0.421;2.024
21/02/2017 10:00;441.126;161.208;131.016;49.057;97.127;0.702;2.015
21/02/2017 11:00;453.997;166.725;131.075;44.927;108.463;0.794;2.012
21/02/2017 12:00;460.824;172.194;131.104;49.088;105.74;0.685;2.012
21/02/2017 13:00;453.189;165.52;130.5;37.901;116.136;1.124;2.007
21/02/2017 14:00;457.611;174.669;131.287;45.2;103.949;0.497;2.008
21/02/2017 15:00;462.043;181.736;131.11;54.505;92.418;0.263;2.011
21/02/2017 16:00;454.542;191.694;130.805;51.912;77.67;0.451;2.01
21/02/2017 17:00;439.071;197.217;131.503;57.887;49.772;0.677;2.015
21/02/2017 18:00;428.35;213.223;131.397;53.579;27.707;0.428;2.017
21/02/2017 19:00;421.108;227.11;133.194;54.481;5.071;0.269;0.983
21/02/2017 20:00;443.471;222.354;132.931;84.984;1.61;0.403;1.189
21/02/2017 21:00;420.179;213.89;132.571;70.643;1.037;0.604;1.434
21/02/2017 22:00;401.029;211.078;132.811;54.345;0.616;0.746;1.433
21/02/2017 23:00;394.564;198.487;132.722;61.505;-0.366;0.78;1.435
22/02/2017 00:00;343.267;146.473;132.724;61.132;-0.408;1.91;1.435
22/02/2017 01:00;306.51;125.617;132.623;45.674;-0.423;1.586;1.432
22/02/2017 02:00;285.511;122.188;124.769;35.753;-0.396;1.764;1.432
22/02/2017 03:00;272.266;120.5;121.993;27.32;-0.397;1.417;1.433
22/02/2017 04:00;266.053;122.045;120.345;21.861;-0.402;0.771;1.432
22/02/2017 05:00;267.929;123.855;117.421;24.716;-0.397;0.9;1.433
22/02/2017 06:00;292.686;130.536;123.78;36.144;-0.396;1.188;1.433
22/02/2017 07:00;329.338;145.763;131.273;47.617;2.347;0.904;1.433
22/02/2017 08:00;374.52;155.442;131.257;52.67;32.96;0.733;1.457
22/02/2017 09:00;416.213;158.623;131.238;52.128;71.643;0.778;1.803
22/02/2017 10:00;440.477;156.127;131.181;51.807;98.591;0.757;2.013
22/02/2017 11:00;454.526;158.566;131.242;47.353;114.244;0.807;2.314
22/02/2017 12:00;460.968;158.683;131.128;47.593;120.162;1.088;2.313
22/02/2017 13:00;451.036;157.485;124.52;47.554;118.243;0.926;2.307
22/02/2017 14:00;457.58;159.855;129.771;55.854;108.739;1.055;2.306
22/02/2017 15:00;462.814;171.709;130.568;58.101;98.983;1.16;2.292
22/02/2017 16:00;453.648;187.973;130.317;48.646;83.36;1.141;2.211
22/02/2017 17:00;437.336;189.883;130.4;53.386;60.572;0.903;2.192
22/02/2017 18:00;422.637;228.11;130.507;29.611;31.461;0.752;2.196
22/02/2017 19:00;420.393;230.263;130.637;49.467;7.214;0.614;2.198
22/02/2017 20:00;453.44;226.499;130.316;93.069;0.347;1.004;2.205
22/02/2017 21:00;430.936;220.521;131.522;75.867;-0.408;1.358;2.076
22/02/2017 22:00;411.868;194.82;132.827;81.463;-0.485;1.407;1.835
22/02/2017 23:00;404.525;185.269;132.753;83.942;-0.494;1.101;1.955
23/02/2017 00:00;346.954;161.421;132.61;50.522;-0.453;0.896;1.958
23/02/2017 01:00;303.429;136.713;132.844;31.723;-0.434;0.622;1.961
23/02/2017 02:00;283.449;130.496;132.579;17.363;-0.422;1.472;1.96
23/02/2017 03:00;274.818;129.28;128.402;14.404;-0.419;1.192;1.959
23/02/2017 04:00;267.785;127.733;123.929;13.904;-0.41;0.67;1.959
23/02/2017 05:00;272.029;132.433;120.209;16.891;-0.388;0.923;1.96
23/02/2017 06:00;297.614;140.365;129.677;25.109;-0.399;0.903;1.959
23/02/2017 07:00;336.646;157.442;131.909;43.006;1.762;0.564;1.962
23/02/2017 08:00;381.966;173.779;131.992;47.622;26.189;0.422;1.961
23/02/2017 09:00;421.141;170.518;131.866;49.922;66.311;0.545;1.979
23/02/2017 10:00;446.659;169.32;131.865;50.168;93.685;0.325;1.295
23/02/2017 11:00;461.567;168.952;131.849;48.646;109.789;0.447;1.884
23/02/2017 12:00;466.269;171.296;131.902;52.391;108.157;0.55;1.972
23/02/2017 13:00;454.133;171.119;131.761;40.646;107.842;0.793;1.971
23/02/2017 14:00;458.85;177.131;132.114;42.602;104.325;0.916;1.761
23/02/2017 15:00;465.323;177.087;132.459;59.523;93.032;1.254;1.968
23/02/2017 16:00;454.198;184.856;132.125;63.119;70.138;1.654;2.306
23/02/2017 17:00;436.948;196.353;131.926;55.905;49.154;1.175;2.435
23/02/2017 18:00;423.223;228.695;132.31;35.986;23.408;0.5;2.324
23/02/2017 19:00;427.049;225.319;131.948;61.2;5.687;0.637;2.259
23/02/2017 20:00;453.042;223.78;131.52;94.502;0.383;0.636;2.221
23/02/2017 21:00;427.636;218.741;131.013;75.237;-0.414;0.852;2.207
23/02/2017 22:00;410.176;214.323;131.032;62.278;-0.457;0.792;2.208
23/02/2017 23:00;404.906;197.605;131.007;73.505;-0.491;1.069;2.211
24/02/2017 00:00;346.911;176.363;130.975;36.981;-0.433;0.803;2.221
24/02/2017 01:00;304.679;143.107;131.392;27.598;-0.451;0.8;2.233
24/02/2017 02:00;282.644;135.641;129.791;15.011;-0.444;0.401;2.243
24/02/2017 03:00;270.955;135.033;120.136;13.374;-0.43;0.6;2.241
24/02/2017 04:00;265.042;134.795;113.982;13.963;-0.411;0.478;2.235
24/02/2017 05:00;269.308;137.159;114.096;15.396;-0.405;0.832;2.229
24/02/2017 06:00;294.657;143.171;127.028;23.087;-0.416;0.093;1.693
24/02/2017 07:00;335.311;157.81;131.747;42.56;2.502;0.003;0.689
24/02/2017 08:00;378.718;155.385;131.806;57.237;33.542;0.027;0.72
24/02/2017 09:00;418.469;156.443;131.663;57.083;71.974;-0.059;1.365
24/02/2017 10:00;441.297;157.352;131.663;51.173;98.951;0.11;2.048
24/02/2017 11:00;454.92;156.803;131.598;48.874;114.709;0.891;2.045
24/02/2017 12:00;460.057;156.002;131.408;52.947;117.344;0.316;2.04
24/02/2017 13:00;449.975;157.029;131.469;45.252;113.303;0.887;2.034
24/02/2017 14:00;454.023;168.803;131.496;49.802;101.157;0.731;2.033
24/02/2017 15:00;456.225;178.028;132.076;59.082;84.818;-0.055;2.276
24/02/2017 16:00;444.767;182.643;131.638;47.302;80.689;0.194;2.301
24/02/2017 17:00;434.439;193.047;131.696;48.883;57.976;0.543;2.294
24/02/2017 18:00;421.038;217.719;131.793;43.656;25.484;0.084;2.301
24/02/2017 19:00;420.179;219.38;131.718;59.655;7.178;-0.057;2.305
24/02/2017 20:00;444.92;221.738;131.454;87.693;1.781;-0.056;2.309
24/02/2017 21:00;420.393;218.294;130.839;69.185;-0.311;0.077;2.309
24/02/2017 22:00;407.433;217.689;130.795;56.687;-0.453;0.427;2.287
24/02/2017 23:00;403.793;210.439;131.181;59.965;-0.441;0.367;2.281
25/02/2017 00:00;351.924;175.899;130.935;42.668;-0.456;0.593;2.284
25/02/2017 01:00;314.451;146.227;130.834;34.766;-0.429;0.757;2.295
25/02/2017 02:00;293.026;139.932;129.358;20.063;-0.416;1.786;2.303
25/02/2017 03:00;277.944;135.923;122.293;16.956;-0.43;0.9;2.301
25/02/2017 04:00;271.056;126.079;122.331;19.155;-0.429;1.62;2.299
25/02/2017 05:00;270.251;127.762;122.44;17.414;-0.418;1.152;1.901
25/02/2017 06:00;277.985;127.647;123.701;24.553;-0.435;0.725;1.794
25/02/2017 07:00;283.749;125.564;124.359;28.637;2.674;0.634;1.881
25/02/2017 08:00;314.078;125.305;124.406;34.325;27.222;0.862;1.957
25/02/2017 09:00;359.131;125.863;124.411;43.773;62.668;0.338;2.078
25/02/2017 10:00;391.993;124.881;124.361;47.117;92.839;0.468;2.327
25/02/2017 11:00;408.301;125.356;124.41;43.914;111.58;0.776;2.265
25/02/2017 12:00;417.506;125.911;124.496;44.051;120.139;0.675;2.234
25/02/2017 13:00;408.228;124.608;124.497;42.934;113.467;0.492;2.23
25/02/2017 14:00;400.474;124.927;124.382;46.455;101.796;0.683;2.231
25/02/2017 15:00;399.399;129.206;125.016;56.455;85.707;0.78;2.235
25/02/2017 16:00;392.662;154.77;124.407;40.36;70.374;0.514;2.236
25/02/2017 17:00;387.488;174.809;125.653;29.904;54.556;0.324;2.241
25/02/2017 18:00;384.764;180.594;128.122;50.37;23.472;-0.04;2.246
25/02/2017 19:00;389.433;188.906;128.338;64.135;5.87;-0.066;2.25
25/02/2017 20:00;427.717;187.294;131.818;105.344;0.744;0.256;2.261
25/02/2017 21:00;403.794;189.818;132.333;79.215;-0.404;0.572;2.261
25/02/2017 22:00;386.548;185.045;132.333;66.741;-0.43;0.592;2.267
25/02/2017 23:00;392.824;184.307;132.323;73.37;-0.449;1;2.273
26/02/2017 00:00;344.781;163.09;131.903;47.022;-0.435;0.916;2.285
26/02/2017 01:00;305.976;128.104;131.38;43.411;-0.42;1.202;2.299
26/02/2017 02:00;283.811;120.492;123.585;36.404;-0.409;1.425;2.314
26/02/2017 03:00;269.961;119.866;122.026;25.181;-0.438;0.998;2.328
26/02/2017 04:00;260.311;109.574;122.162;25.465;-0.414;1.185;2.339
26/02/2017 05:00;259.196;110.623;116.877;29;-0.399;0.763;2.332
26/02/2017 06:00;260.669;111.215;105.874;41.233;-0.426;0.454;2.32
26/02/2017 07:00;259.027;112.192;105.962;35.871;2.331;0.364;2.308
26/02/2017 08:00;280.62;110.374;102.896;32.854;31.935;0.271;2.291
26/02/2017 09:00;314.071;110.637;99.753;30.513;70.61;0.302;2.256
26/02/2017 10:00;337.793;108.499;100.663;28.151;97.715;0.522;2.243
26/02/2017 11:00;354.296;106.49;112.582;23.041;109.325;0.622;2.235
26/02/2017 12:00;364.235;109.392;122.64;21.745;107.578;0.651;2.229
26/02/2017 13:00;350.724;112.266;115.761;25.003;94.85;0.618;2.226
26/02/2017 14:00;336.319;109.397;97.138;35.3;91.929;0.331;2.225
26/02/2017 15:00;328.239;113.747;99.062;44.785;68.089;0.33;2.227
26/02/2017 16:00;323.351;114.448;111.496;39.929;55.137;0.109;2.232
26/02/2017 17:00;318.857;124.139;119.007;39.27;34.184;0.018;2.238
26/02/2017 18:00;325.956;129.208;139.03;44.254;11.16;0.058;2.245
26/02/2017 19:00;356.687;139.089;155.498;58.196;1.696;-0.04;2.248
26/02/2017 20:00;405.382;144.487;169.112;89.386;0.037;0.107;2.253
26/02/2017 21:00;396.166;143.691;168.984;81.225;-0.384;0.396;2.254
26/02/2017 22:00;384.106;142.964;168.921;69.739;-0.437;0.663;2.256
26/02/2017 23:00;384.081;145.224;169.014;67.23;-0.436;0.791;2.258
27/02/2017 00:00;332.299;119.612;168.337;41.952;-0.411;0.55;2.259
27/02/2017 01:00;296.696;99.882;168.948;25.758;-0.424;0.267;2.265
27/02/2017 02:00;275.646;92.989;164.597;15.975;-0.417;0.22;2.282
27/02/2017 03:00;262.716;94.904;150.232;15.744;-0.417;-0.028;2.281
27/02/2017 04:00;257.468;92.909;149.829;12.782;-0.409;0.073;2.284
27/02/2017 05:00;261.119;94.59;149.991;14.382;-0.41;0.285;2.281
27/02/2017 06:00;289.267;99.03;165.048;23.358;-0.419;-0.037;2.287
27/02/2017 07:00;329.499;108.867;171.178;44.765;2.472;-0.061;2.278
27/02/2017 08:00;371.935;116.706;171.932;48.674;32.427;-0.067;2.263
27/02/2017 09:00;409.302;111.653;170.992;54.906;69.57;-0.064;2.245
27/02/2017 10:00;433.121;108.309;170.787;56.768;95.129;-0.066;2.195
27/02/2017 11:00;448.801;105.843;170.573;54.066;116.109;-0.016;2.226
27/02/2017 12:00;457.718;108.653;170.583;53.624;122.482;0.118;2.258
27/02/2017 13:00;447.723;120.899;170.413;50.651;103.297;0.205;2.259
27/02/2017 14:00;449.033;142.907;171.033;64.145;68.482;0.2;2.265
27/02/2017 15:00;449.306;171.006;172.998;48.659;54.424;-0.045;2.263
27/02/2017 16:00;437.59;177.278;178.952;36.51;42.657;-0.066;2.259
27/02/2017 17:00;421.41;181.019;178.45;33.77;25.983;-0.062;2.25
27/02/2017 18:00;412.109;199.246;178.797;11.541;20.365;-0.064;2.224
27/02/2017 19:00;421.59;198.602;178.571;38.709;3.56;-0.063;2.212
27/02/2017 20:00;449.92;192.117;178.699;77.3;-0.365;-0.063;2.232
27/02/2017 21:00;423.627;172.68;178.401;70.817;-0.451;-0.065;2.245
27/02/2017 22:00;403.367;172.224;168.284;61.089;-0.422;-0.062;2.254
27/02/2017 23:00;394.498;165.894;165.869;60.96;-0.43;-0.06;2.265
28/02/2017 00:00;336.368;120.594;163.667;50.352;-0.4;-0.034;2.189
28/02/2017 01:00;291.917;128.392;128.179;35.221;-0.401;0.071;0.454
28/02/2017 02:00;275.144;130.246;122.737;21.925;-0.385;0.153;0.468
28/02/2017 03:00;266.858;129.496;122.697;14.444;-0.4;0.189;0.431
28/02/2017 04:00;262.402;128.672;122.477;11.14;-0.385;0.024;0.473
28/02/2017 05:00;266.07;128.913;122.82;14.277;-0.395;-0.057;0.512
28/02/2017 06:00;292.281;139.946;123.091;29.207;-0.416;-0.058;0.511
28/02/2017 07:00;335.272;152.12;126.143;54.175;2.369;-0.044;0.509
28/02/2017 08:00;375.447;171.799;127.279;43.099;32.767;-0.008;0.51
28/02/2017 09:00;412.54;175.41;127.149;38.226;70.784;-0.074;1.044
28/02/2017 10:00;433.651;172.604;127.128;33.102;98.652;-0.054;2.219
28/02/2017 11:00;446.82;166.939;127.055;33.557;116.774;0.084;2.411
28/02/2017 12:00;457.515;169.149;127.153;30.71;127.637;0.464;2.402
28/02/2017 13:00;448.788;170.303;127.191;26.021;122.322;0.585;2.365
28/02/2017 14:00;459.553;175.06;128.394;45.788;107.524;0.462;2.325
28/02/2017 15:00;463.19;177.085;142.527;49.221;91.788;0.283;2.285
28/02/2017 16:00;454.211;176.505;149.913;54.283;70.878;0.378;2.253
28/02/2017 17:00;438.366;177.54;166.726;43.242;48.306;0.307;2.244
28/02/2017 18:00;424.442;174.019;175.51;46.7;25.47;0.51;2.233
28/02/2017 19:00;424.471;176.063;176.66;60.928;7.459;1.12;2.241
28/02/2017 20:00;454.05;174.373;176.283;99.194;0.848;1.101;2.251
28/02/2017 21:00;428.695;165.797;175.757;84.108;-0.346;1.136;2.243
28/02/2017 22:00;407.853;169.448;175.899;59.657;-0.442;1.047;2.243
28/02/2017 23:00;401.241;166.376;174.539;57.749;-0.426;0.755;2.248
01/03/2017 00:00;345.268;134.36;164.49;43.911;-0.412;0.651;2.268
01/03/2017 01:00;305.259;110.462;164.614;27.534;-0.414;0.78;2.284
01/03/2017 02:00;284.187;108.866;159.63;12.964;-0.385;0.824;2.288
01/03/2017 03:00;273.684;108.163;149.315;13.481;-0.388;0.821;2.293
01/03/2017 04:00;266.064;107.094;142.953;13.316;-0.415;0.828;2.288
01/03/2017 05:00;269.43;109.655;139.68;16.189;0.994;0.638;2.274
01/03/2017 06:00;319.284;112.138;151.793;29.057;23.433;0.601;2.262
01/03/2017 07:00;391.755;112.505;164.51;50.298;61.293;0.906;2.243
01/03/2017 08:00;438.666;110.679;171.101;60.579;92.825;1.294;2.188
01/03/2017 09:00;461.048;106.379;171.069;65.97;114.136;1.343;2.152
01/03/2017 10:00;464.979;106.836;170.896;61.447;122.469;1.32;2.012
01/03/2017 11:00;466.246;109.851;170.823;59.545;122.823;1.672;1.532
01/03/2017 12:00;460.996;130.655;170.716;38.786;116.596;2.197;2.046
01/03/2017 13:00;439.611;140.463;170.59;15.002;108.426;2.975;2.156
01/03/2017 14:00;434.235;149.062;170.786;19.039;89.496;3.695;2.157
01/03/2017 15:00;422.195;160.394;170.751;24.153;61.055;3.66;2.182
01/03/2017 16:00;401.261;161.595;172.022;32.283;29.399;3.768;2.194
01/03/2017 17:00;388.175;161.798;172.163;39.447;9.372;3.202;2.193
01/03/2017 18:00;396.892;160.9;172.188;53.255;6.339;2.023;2.188
01/03/2017 19:00;412.716;170.953;172.058;62.454;4.082;1.261;1.908
01/03/2017 20:00;448.969;173.942;172.029;98.493;0.379;2.344;1.782
01/03/2017 21:00;426.87;175.172;171.869;75.676;-0.411;2.78;1.785
01/03/2017 22:00;407.432;173.277;171.888;57.831;-0.422;3.072;1.787
01/03/2017 23:00;399.695;169.166;171.672;54.317;-0.441;3.192;1.79
02/03/2017 00:00;344.525;129.02;169.79;41.54;-0.425;2.809;1.79
02/03/2017 01:00;305.642;111.453;149.607;40.937;-0.41;2.265;1.789
02/03/2017 02:00;285.041;102.846;147.453;30.903;-0.404;2.452;1.792
02/03/2017 03:00;273.375;93.984;163.383;12.531;-0.415;2.102;1.79
02/03/2017 04:00;266.601;92.242;160.338;10.132;-0.395;2.496;1.789
02/03/2017 05:00;272.091;95.139;158.76;11.71;1.88;2.812;1.79
02/03/2017 06:00;322.827;98.831;165.111;27.23;27.412;2.452;1.791
02/03/2017 07:00;397.234;103.55;170.214;55.78;64.137;1.762;1.791
02/03/2017 08:00;442.085;119.828;172.231;51.009;94.941;2.289;1.787
02/03/2017 09:00;463.948;128.649;173.01;39.77;118.525;2.187;1.807
02/03/2017 10:00;470.67;124.368;172.037;41.48;128.862;1.704;2.219
02/03/2017 11:00;471.901;124.457;172.038;38.775;133.128;1.194;2.31
02/03/2017 12:00;465.867;125.4;172.078;37.178;127.758;1.096;2.356
02/03/2017 13:00;440.461;122.57;171.828;23.497;116.808;3.434;2.324
02/03/2017 14:00;429.252;128.441;171.988;26.947;95.806;3.774;2.296
02/03/2017 15:00;419.107;130.976;172.016;43.579;65.835;4.426;2.275
02/03/2017 16:00;396.344;147.933;172.013;38.753;30.983;4.402;2.26
02/03/2017 17:00;388.907;162.169;172.079;38.756;9.661;3.992;2.25
02/03/2017 18:00;403.678;161.739;172.082;58.489;6.266;2.865;2.238
02/03/2017 19:00;424.239;173.434;173.027;68.381;4.867;2.288;2.242
02/03/2017 20:00;457.335;175.311;173.529;102.611;1.574;2.055;2.256
02/03/2017 21:00;432.499;179.351;173.298;74.682;0.546;2.368;2.254
02/03/2017 22:00;415.877;189.223;173.409;48.705;0.039;2.247;2.254
02/03/2017 23:00;407.888;172.323;173.854;57.828;-0.375;1.992;2.266
03/03/2017 00:00;350.689;121.183;174.085;51.329;-0.438;2.243;2.287
03/03/2017 01:00;308.948;110.144;174.088;20.94;-0.41;1.867;2.318
03/03/2017 02:00;289.988;109.1;166.221;11.051;-0.401;1.674;2.342
03/03/2017 03:00;279.57;111.395;150.993;13.807;-0.422;1.443;2.354
03/03/2017 04:00;274.844;110.26;149.619;11.636;-0.419;1.39;2.358
03/03/2017 05:00;281.683;111.678;149.762;15.144;1.498;1.264;2.337
03/03/2017 06:00;331.148;113.764;160.583;25.523;26.623;2.34;2.315
03/03/2017 07:00;399.353;112.907;167.185;52.066;62.499;2.401;2.295
03/03/2017 08:00;442.205;114.626;167.04;67.088;89.467;1.713;2.27
03/03/2017 09:00;461.726;125.794;167.267;58.456;106.938;1.055;2.216
03/03/2017 10:00;455.176;122.666;172.154;53.688;103.431;1.026;2.211
03/03/2017 11:00;446.19;124.654;172.972;50.087;94.595;1.62;2.262
03/03/2017 12:00;445.178;140.859;173.164;44.188;83.139;1.554;2.274
03/03/2017 13:00;434.004;154.401;173.308;28.169;73.723;2.117;2.286
03/03/2017 14:00;440.075;158.661;174.367;37.474;65.552;1.671;2.35
03/03/2017 15:00;435.108;162.69;178.279;38.775;51.687;1.301;2.376
03/03/2017 16:00;398.977;164.162;177.842;28.209;25.316;1.059;2.389
03/03/2017 17:00;385.948;174.642;177.991;22.449;7.427;1.067;2.372
03/03/2017 18:00;396.914;175.367;177.853;36.786;3.678;0.879;2.351
03/03/2017 19:00;414.152;173.005;177.709;58.794;1.204;1.082;2.358
03/03/2017 20:00;442.224;169.264;177.857;90.953;0.344;1.434;2.372
03/03/2017 21:00;419.295;156.286;177.6;82.298;-0.207;0.936;2.382
03/03/2017 22:00;404.869;151.644;177.529;72.411;-0.445;1.337;2.393
03/03/2017 23:00;403.581;149.044;177.504;73.519;-0.425;1.542;2.398
04/03/2017 00:00;349.374;121.334;174.802;49.298;-0.418;1.952;2.406
04/03/2017 01:00;310.082;91.839;171.381;42.926;-0.414;1.928;2.422
04/03/2017 02:00;287.491;90.46;171.471;21.801;-0.422;1.751;2.43
04/03/2017 03:00;275.603;91.946;166.975;12.773;-0.423;1.892;2.44
04/03/2017 04:00;266.729;89.399;162.992;10.52;-0.409;1.784;2.443
04/03/2017 05:00;268.358;90.911;159.242;12.825;1.121;1.833;2.427
04/03/2017 06:00;301.287;94.105;160.762;16.71;26.202;1.097;2.412
04/03/2017 07:00;337.26;90.224;167.167;19.582;56.568;1.318;2.402
04/03/2017 08:00;364.963;90.278;161.091;28.112;81.468;1.642;2.372
04/03/2017 09:00;389.266;92.008;154.414;44.623;94.124;1.772;2.326
04/03/2017 10:00;412.158;89.791;162.029;48.583;107.68;1.806;2.27
04/03/2017 11:00;410.756;91.305;173.31;38.743;102.3;2.855;2.243
04/03/2017 12:00;385.525;90.112;174.587;35.534;80.323;2.733;2.236
04/03/2017 13:00;367.916;90.727;174.524;32.289;64.993;3.144;2.24
04/03/2017 14:00;377.714;94.912;171.405;42.924;62.628;3.752;2.094
04/03/2017 15:00;365.159;92.978;173.85;44.617;48.364;3.502;1.849
04/03/2017 16:00;336.457;109.18;162.234;36.761;23.487;2.936;1.859
04/03/2017 17:00;335.326;115.205;162.937;42.546;9.156;3.585;1.897
04/03/2017 18:00;352.781;138.136;172.378;32.551;4.585;3.225;1.906
04/03/2017 19:00;374.46;140.694;173.815;50.217;3.014;4.632;2.088
04/03/2017 20:00;416.409;142.15;173.78;92.196;0.305;5.604;2.374
04/03/2017 21:00;392.528;131.813;173.596;78.658;-0.318;6.408;2.372
04/03/2017 22:00;377.256;121.609;173.364;73.991;-0.437;6.354;2.375
04/03/2017 23:00;382.669;120.07;173.676;81.914;-0.462;5.094;2.376
05/03/2017 00:00;337.398;98.671;173.423;58.719;-0.425;4.635;2.375
05/03/2017 01:00;300.29;83.485;173.555;37.082;-0.427;4.22;2.375
05/03/2017 02:00;278.591;64.366;169.795;38.416;-0.43;4.068;2.377
05/03/2017 03:00;266.988;62.012;168.329;31.785;-0.431;2.917;2.377
05/03/2017 04:00;258.862;61.139;168.192;23.98;-0.431;3.589;2.394
05/03/2017 05:00;259.018;61.749;168.165;22.099;0.831;3.796;2.378
